Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,92.98999786376953,90.36000061035156,91.01000213623047,92.23999786376953,3462300.0,88.51448822021484
2015-01-05,90.77999877929688,86.0199966430664,89.95999908447266,86.68000030517578,6173600.0,83.1790542602539
2015-01-06,86.5999984741211,82.76000213623047,85.83999633789062,84.20999908447266,8142000.0,80.80879974365234
2015-01-07,85.7300033569336,82.72000122070312,85.18000030517578,83.68000030517578,5950300.0,80.30020904541016
2015-01-08,87.6500015258789,84.06999969482422,84.72000122070312,86.87999725341797,5836500.0,83.37096405029297
2015-01-09,88.02999877929688,86.01000213623047,87.0199966430664,87.45999908447266,4036600.0,83.92755126953125
2015-01-12,85.3499984741211,83.19999694824219,85.11000061035156,84.51000213623047,4810300.0,81.09668731689453
2015-01-13,86.66000366210938,84.05000305175781,84.97000122070312,85.05999755859375,5444200.0,81.62445831298828
2015-01-14,88.08999633789062,83.66999816894531,84.06999969482422,87.73999786376953,6698200.0,84.36236572265625
2015-01-15,89.5,86.44999694824219,89.04000091552734,86.52999877929688,4941700.0,83.19893646240234
2015-01-16,90.54000091552734,86.54000091552734,86.86000061035156,90.30999755859375,5483500.0,86.83342742919922
2015-01-20,89.77999877929688,87.5199966430664,89.08999633789062,89.33000183105469,5969500.0,85.89116668701172
2015-01-21,91.4000015258789,89.68000030517578,90.58999633789062,90.54000091552734,4911900.0,87.0545883178711
2015-01-22,91.37999725341797,88.58000183105469,91.37999725341797,90.36000061035156,4471600.0,86.88150787353516
2015-01-23,92.5199966430664,89.69999694824219,90.06999969482422,90.79000091552734,4433700.0,87.2949447631836
2015-01-26,92.38999938964844,90.1500015258789,91.2300033569336,92.33000183105469,3431100.0,88.77566528320312
2015-01-27,94.41000366210938,91.12000274658203,91.94000244140625,93.0,5283000.0,89.41986846923828
2015-01-28,92.69000244140625,87.76000213623047,92.33000183105469,88.0999984741211,5772900.0,84.70850372314453
2015-01-29,89.41000366210938,86.76000213623047,89.12000274658203,88.91000366210938,5188700.0,85.48733520507812
2015-01-30,90.06999969482422,87.4000015258789,88.16000366210938,89.02999877929688,7469900.0,85.60269927978516
2015-02-02,92.56999969482422,89.52999877929688,90.98999786376953,92.5199966430664,5615500.0,88.95836639404297
2015-02-03,97.87999725341797,94.6500015258789,94.72000122070312,96.30999755859375,8906600.0,92.60245513916016
2015-02-04,97.52999877929688,93.54000091552734,94.4000015258789,95.19000244140625,9869100.0,91.52556610107422
2015-02-05,97.29000091552734,95.16000366210938,95.70999908447266,96.19000244140625,5596600.0,92.48706817626953
2015-02-06,97.20999908447266,95.56999969482422,96.98999786376953,95.79000091552734,5297800.0,92.10247802734375
2015-02-09,97.2300033569336,95.77999877929688,96.5999984741211,95.94999694824219,4249100.0,92.25628662109375
2015-02-10,96.69000244140625,93.83999633789062,96.6500015258789,95.26000213623047,4308300.0,91.59288787841797
2015-02-11,94.08999633789062,92.1500015258789,93.83999633789062,93.19999694824219,6332300.0,89.61217498779297
2015-02-12,95.23999786376953,93.47000122070312,94.95999908447266,94.80000305175781,3944500.0,91.15057373046875
2015-02-13,96.97000122070312,95.25,95.94000244140625,96.91999816894531,4158500.0,93.18897247314453
2015-02-17,96.66999816894531,95.6500015258789,96.08000183105469,96.48999786376953,4234300.0,92.77552795410156
2015-02-18,96.48999786376953,94.5,96.48999786376953,95.30999755859375,4534000.0,91.64094543457031
2015-02-19,94.73999786376953,86.58000183105469,86.68000030517578,93.80000305175781,18682400.0,90.1890869140625
2015-02-20,93.45999908447266,90.06999969482422,93.08999633789062,91.08000183105469,7937800.0,87.57379913330078
2015-02-23,92.0999984741211,89.25,90.05999755859375,91.93000030517578,5501300.0,88.39105224609375
2015-02-24,93.0,91.26000213623047,92.8499984741211,91.61000061035156,4215000.0,88.0833740234375
